2017-04-10 19:00:33,061 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:00:33,061 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:00:53,046 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:00:53,046 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:00:53,048 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:00:53,048 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:01:19,886 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:01:19,887 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:01:19,888 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:01:19,888 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:01:38,863 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:01:38,863 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:01:38,864 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:01:38,864 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:24:34,706 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:24:34,707 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:24:34,709 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:24:34,709 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:24:43,307 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:24:43,307 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:24:43,309 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:24:43,309 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:24:49,694 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:24:49,694 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:24:49,696 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:24:49,696 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:26:16,490 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:26:16,490 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:26:16,491 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:26:16,491 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:26:44,690 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:26:44,690 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:26:44,691 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:26:44,691 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:27:28,728 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:27:28,728 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:27:28,729 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:27:28,729 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:27:34,251 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:27:34,251 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:27:34,253 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:27:34,253 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:28:10,017 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:28:10,017 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:28:10,021 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:28:10,021 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:28:24,997 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:28:24,997 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:28:24,998 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:28:24,999 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:30:19,536 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:30:19,537 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:30:19,538 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:30:19,538 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:30:37,772 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:30:37,772 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
